Datetime,BTC_free,BTC_locked,BTC_USDT,symbol_BTCRUB_price
2022-09-30 17:48:14+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:19+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:24+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:48+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:48:58+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:02+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:07+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:11+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:15+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:19+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:25+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:29+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:34+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:39+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:44+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:49+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:53+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:58+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:02+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:06+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:11+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:15+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:19+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:31+00:00,0.00082684,0.00010928,18.0362802072,19267.06000000
2022-09-30 17:50:42+00:00,0.00082684,0.00010928,18.0362802072,19267.06000000
2022-09-30 17:50:47+00:00,0.00082684,0.00010928,18.0362802072,19267.06000000
2022-09-30 17:52:21+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:52:48+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:06+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:24+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:42+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:59+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:54:16+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:54:34+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:54:52+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:55:09+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:55:28+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:55:46+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:56:00+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:56:26+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:56:45+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:02+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:20+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:37+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:55+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:58:13+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:58:33+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:58:52+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:59:11+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:59:29+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:59:48+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:00:07+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:00:25+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:00:46+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:01:05+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:01:24+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:02:14+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:24+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:28+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:32+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:36+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:40+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
